anio,mes,recaudacion,emae,exportaciones,importaciones,dolar_blue,dolar_oficial,monedas_publico,ingresos_familiares,ipc
2016,12,0.8475134470377172,0.004565427312700487,0.3557864109146822,0.04334471442955734,0.17807262569832405,0.20581655480984362,-0.3440860215053765,0.030878859857482288,0.01816396238513332
2017,1,0.30936379333927344,0.013998209703310227,0.10561001357055955,0.053560377087798594,0.16608269096005612,0.1463932107496464,0.06164383561643838,0.03309692671394804,0.016831363549609492
2017,2,0.2810757645110318,-0.015449662680118936,-0.05833340698735956,0.005121500274930524,0.04292120435618196,-0.0031525851197982124,0.11032028469750887,0.02358490566037741,0.016778062365476094
2017,3,0.5191485606108233,0.016877206088100172,0.032532712352556725,0.2016197279015446,0.047182175622542566,0.05238415043653455,0.14492753623188404,0.011737089201877993,0.017731958397044216
2017,4,0.2504883235308475,-0.008511085302120858,0.026811094155593906,0.12446043003275165,0.0907230559345158,0.08253094910591474,0.26953125,0.0023419203747072626,0.01801470229841922
2017,5,0.22256735860234977,0.02981771021694546,0.020386716150698314,0.24432523517454174,0.12956581667815303,0.14765570328901334,0.4285714285714284,-0.016091954022988575,0.017352516464330257
2017,6,0.2944656453837291,0.04798574571620806,-0.027606125356975708,0.16878952101834765,0.11893687707641187,0.10833880499015103,0.6682242990654208,-0.036117381489842004,0.017435515276624576
2017,7,0.31867127683271645,0.04574479077392568,0.06047578718471813,0.28088190320989903,0.16936005171299273,0.17408376963350802,0.70873786407767,-0.053215077605321515,0.01866666666666664
2017,8,0.327116918894226,0.0388465285138162,-0.08525535641906268,0.22093284114812173,0.18299805321219997,0.1606319947333772,0.8659793814432992,-0.04288939051918739,0.01883333333333331
2017,9,0.32630695678698696,0.030835095986909478,0.043307986704910206,0.25876604400691816,0.14003819223424574,0.13522215067611065,0.8564102564102565,-0.03669724770642202,0.019083333333333306
2017,10,0.3128874205567065,0.05844742596064956,0.11480472467025726,0.29817970951859785,0.16323907455012865,0.1655844155844155,0.7450980392156865,-0.025700934579439227,0.018999999999999975
2017,11,0.2378046610448492,0.04821169570894601,-0.03502095372596414,0.3049265614817116,0.1120743034055729,0.09745499689633763,0.5953488372093021,-0.0139211136890951,0.018999999999999975
